date,day_of_week,hour_slot,visitor_count,avg_dwell_minutes,conversion_rate_pct,temperature_c,precipitation_mm,is_holiday
2023-06-27,Tuesday,13:00-15:00,39,21.0,68.4,5.5,1.2,No
2023-06-27,Tuesday,15:00-17:00,35,15.0,58.0,5.5,1.2,No
2023-06-27,Tuesday,17:00-19:00,46,12.8,52.8,5.5,1.2,No
2023-06-28,Wednesday,07:00-09:00,42,9.0,52.7,11.6,0,No
2023-06-28,Wednesday,09:00-11:00,81,14.7,59.4,11.6,0,No
2023-06-28,Wednesday,11:00-13:00,143,15.2,63.4,11.6,0,No
2023-06-28,Wednesday,13:00-15:00,89,8.0,62.0,11.6,0,No
2023-06-28,Wednesday,15:00-17:00,76,16.6,64.4,11.6,0,No
2023-06-28,Wednesday,17:00-19:00,33,14.5,58.4,11.6,0,No
2023-06-29,Thursday,07:00-09:00,35,21.2,64.5,24.5,0,No
2023-06-29,Thursday,09:00-11:00,100,14.0,64.2,24.5,0,No
2023-06-29,Thursday,11:00-13:00,125,9.7,54.0,24.5,0,No
2023-06-29,Thursday,13:00-15:00,92,16.4,62.9,24.5,0,No
2023-06-29,Thursday,15:00-17:00,103,16.7,69.6,24.5,0,No
2023-06-29,Thursday,17:00-19:00,73,11.5,60.2,24.5,0,No
2023-06-30,Friday,07:00-09:00,39,20.5,53.0,3.0,2.3,No
2023-06-30,Friday,09:00-11:00,83,14.4,58.7,3.0,2.3,No
2023-06-30,Friday,11:00-13:00,141,15.5,63.7,3.0,2.3,No
2023-06-30,Friday,13:00-15:00,60,14.3,62.6,3.0,2.3,No
2023-06-30,Friday,15:00-17:00,69,8.9,66.8,3.0,2.3,No
2023-06-30,Friday,17:00-19:00,39,9.9,43.7,3.0,2.3,No
2023-07-01,Saturday,07:00-09:00,65,16.5,66.4,13.7,0,No
2023-07-01,Saturday,09:00-11:00,109,8.7,75.5,13.7,0,No
2023-07-01,Saturday,11:00-13:00,175,8.3,51.6,13.7,0,No
2023-07-01,Saturday,13:00-15:00,104,17.6,54.6,13.7,0,No
2023-07-01,Saturday,15:00-17:00,124,17.5,69.6,13.7,0,No
2023-07-01,Saturday,17:00-19:00,83,18.7,65.2,13.7,0,No
2023-07-02,Sunday,07:00-09:00,61,21.3,56.2,29.7,3.0,No
2023-07-02,Sunday,09:00-11:00,140,15.6,58.6,29.7,3.0,No
2023-07-02,Sunday,11:00-13:00,154,18.8,62.5,29.7,3.0,No
2023-07-02,Sunday,13:00-15:00,116,11.4,57.5,29.7,3.0,No
2023-07-02,Sunday,15:00-17:00,103,10.6,70.2,29.7,3.0,No
2023-07-02,Sunday,17:00-19:00,71,24.7,53.1,29.7,3.0,No
2023-07-03,Monday,07:00-09:00,39,15.3,64.1,13.8,1.2,No
2023-07-03,Monday,09:00-11:00,85,16.1,76.1,13.8,1.2,No
2023-07-03,Monday,11:00-13:00,92,19.9,64.4,13.8,1.2,No
2023-07-03,Monday,13:00-15:00,66,6.8,62.6,13.8,1.2,No
2023-07-03,Monday,15:00-17:00,61,11.9,69.4,13.8,1.2,No
2023-07-03,Monday,17:00-19:00,38,13.1,64.5,13.8,1.2,No
2023-07-04,Tuesday,07:00-09:00,64,10.4,57.8,3.7,5.3,Yes
2023-07-04,Tuesday,09:00-11:00,99,13.7,58.3,3.7,5.3,Yes
2023-07-04,Tuesday,11:00-13:00,105,14.1,56.6,3.7,5.3,Yes
2023-07-04,Tuesday,13:00-15:00,87,15.6,46.0,3.7,5.3,Yes
2023-07-04,Tuesday,15:00-17:00,91,23.2,75.8,3.7,5.3,Yes
2023-07-04,Tuesday,17:00-19:00,62,15.8,72.3,3.7,5.3,Yes
2023-07-05,Wednesday,07:00-09:00,41,14.5,56.1,6.2,6.2,No
2023-07-05,Wednesday,09:00-11:00,74,18.4,70.8,6.2,6.2,No
2023-07-05,Wednesday,11:00-13:00,69,13.4,70.2,6.2,6.2,No
2023-07-05,Wednesday,13:00-15:00,61,17.1,57.8,6.2,6.2,No
2023-07-05,Wednesday,15:00-17:00,39,21.5,62.3,6.2,6.2,No
2023-07-05,Wednesday,17:00-19:00,43,18.1,62.5,6.2,6.2,No
2023-07-06,Thursday,07:00-09:00,44,13.7,67.2,15.2,0,No
2023-07-06,Thursday,09:00-11:00,63,14.0,64.7,15.2,0,No
2023-07-06,Thursday,11:00-13:00,135,15.5,60.6,15.2,0,No
2023-07-06,Thursday,13:00-15:00,84,7.3,51.9,15.2,0,No
2023-07-06,Thursday,15:00-17:00,91,14.0,52.6,15.2,0,No
2023-07-06,Thursday,17:00-19:00,66,13.1,59.3,15.2,0,No
2023-07-07,Friday,07:00-09:00,43,7.0,74.7,20.0,1.0,No
2023-07-07,Friday,09:00-11:00,76,10.8,64.4,20.0,1.0,No
2023-07-07,Friday,11:00-13:00,99,17.8,66.1,20.0,1.0,No
2023-07-07,Friday,13:00-15:00,67,16.7,57.6,20.0,1.0,No
2023-07-07,Friday,15:00-17:00,78,13.5,57.3,20.0,1.0,No
2023-07-07,Friday,17:00-19:00,66,18.4,59.2,20.0,1.0,No
2023-07-08,Saturday,07:00-09:00,63,9.9,58.6,30.5,6.2,No
2023-07-08,Saturday,09:00-11:00,135,18.6,71.0,30.5,6.2,No
2023-07-08,Saturday,11:00-13:00,143,12.9,62.8,30.5,6.2,No
2023-07-08,Saturday,13:00-15:00,103,14.9,42.3,30.5,6.2,No
2023-07-08,Saturday,15:00-17:00,130,15.0,60.6,30.5,6.2,No
2023-07-08,Saturday,17:00-19:00,84,10.8,81.7,30.5,6.2,No
2023-07-09,Sunday,07:00-09:00,59,14.5,55.6,29.6,4.9,No
2023-07-09,Sunday,09:00-11:00,133,14.6,69.7,29.6,4.9,No
2023-07-09,Sunday,11:00-13:00,135,9.8,60.9,29.6,4.9,No
2023-07-09,Sunday,13:00-15:00,91,14.8,43.2,29.6,4.9,No
2023-07-09,Sunday,15:00-17:00,128,10.4,54.3,29.6,4.9,No
2023-07-09,Sunday,17:00-19:00,90,13.5,75.3,29.6,4.9,No
2023-07-10,Monday,07:00-09:00,40,8.5,71.3,15.4,2.9,No
2023-07-10,Monday,09:00-11:00,63,20.0,56.2,15.4,2.9,No
2023-07-10,Monday,11:00-13:00,112,9.2,79.8,15.4,2.9,No
2023-07-10,Monday,13:00-15:00,57,11.1,85.8,15.4,2.9,No
2023-07-10,Monday,15:00-17:00,60,13.1,59.4,15.4,2.9,No
2023-07-10,Monday,17:00-19:00,34,13.4,82.3,15.4,2.9,No
2023-07-11,Tuesday,07:00-09:00,32,22.7,59.7,-9.5,4.6,No
2023-07-11,Tuesday,09:00-11:00,87,11.8,91.0,-9.5,4.6,No
2023-07-11,Tuesday,11:00-13:00,79,10.7,60.0,-9.5,4.6,No
2023-07-11,Tuesday,13:00-15:00,47,13.5,68.3,-9.5,4.6,No
2023-07-11,Tuesday,15:00-17:00,55,19.8,62.2,-9.5,4.6,No
2023-07-11,Tuesday,17:00-19:00,36,11.9,73.0,-9.5,4.6,No
2023-07-12,Wednesday,07:00-09:00,49,14.3,64.2,23.0,0,No
2023-07-12,Wednesday,09:00-11:00,101,10.4,70.8,23.0,0,No
2023-07-12,Wednesday,11:00-13:00,105,12.6,59.1,23.0,0,No
2023-07-12,Wednesday,13:00-15:00,76,18.0,55.9,23.0,0,No
2023-07-12,Wednesday,15:00-17:00,105,12.8,61.3,23.0,0,No
2023-07-12,Wednesday,17:00-19:00,79,13.7,71.3,23.0,0,No
2023-07-13,Thursday,07:00-09:00,47,9.8,63.3,15.7,4.5,No
2023-07-13,Thursday,09:00-11:00,102,15.9,70.7,15.7,4.5,No
2023-07-13,Thursday,11:00-13:00,80,15.3,56.6,15.7,4.5,No
2023-07-13,Thursday,13:00-15:00,58,25.9,54.6,15.7,4.5,No
2023-07-13,Thursday,15:00-17:00,72,13.9,70.7,15.7,4.5,No
2023-07-13,Thursday,17:00-19:00,32,12.8,61.4,15.7,4.5,No
2023-07-14,Friday,07:00-09:00,36,13.9,66.8,15.4,3.9,No
2023-07-14,Friday,09:00-11:00,85,7.2,55.6,15.4,3.9,No
2023-07-14,Friday,11:00-13:00,95,12.6,56.2,15.4,3.9,No
2023-07-14,Friday,13:00-15:00,67,19.4,63.7,15.4,3.9,No
2023-07-14,Friday,15:00-17:00,46,22.4,68.2,15.4,3.9,No
2023-07-14,Friday,17:00-19:00,43,17.1,59.6,15.4,3.9,No
2023-07-15,Saturday,07:00-09:00,60,16.2,58.8,22.5,2.7,No
2023-07-15,Saturday,09:00-11:00,119,14.8,68.7,22.5,2.7,No
2023-07-15,Saturday,11:00-13:00,144,7.6,64.6,22.5,2.7,No
2023-07-15,Saturday,13:00-15:00,76,17.6,59.1,22.5,2.7,No
2023-07-15,Saturday,15:00-17:00,91,11.1,70.0,22.5,2.7,No
2023-07-15,Saturday,17:00-19:00,89,8.1,45.9,22.5,2.7,No
2023-07-16,Sunday,07:00-09:00,52,8.4,53.1,39.1,0,No
2023-07-16,Sunday,09:00-11:00,137,12.0,61.0,39.1,0,No
2023-07-16,Sunday,11:00-13:00,217,9.1,52.8,39.1,0,No
2023-07-16,Sunday,13:00-15:00,110,10.5,61.1,39.1,0,No
2023-07-16,Sunday,15:00-17:00,145,18.9,68.1,39.1,0,No
2023-07-16,Sunday,17:00-19:00,91,17.3,41.0,39.1,0,No
2023-07-17,Monday,07:00-09:00,49,12.9,43.1,15.8,5.5,No
2023-07-17,Monday,09:00-11:00,89,12.6,63.7,15.8,5.5,No
2023-07-17,Monday,11:00-13:00,84,13.4,56.0,15.8,5.5,No
2023-07-17,Monday,13:00-15:00,69,14.9,75.9,15.8,5.5,No
2023-07-17,Monday,15:00-17:00,70,21.4,80.2,15.8,5.5,No
2023-07-17,Monday,17:00-19:00,44,14.3,79.5,15.8,5.5,No
2023-07-18,Tuesday,07:00-09:00,33,9.6,59.8,9.6,0,No
2023-07-18,Tuesday,09:00-11:00,96,10.0,67.2,9.6,0,No
2023-07-18,Tuesday,11:00-13:00,123,17.8,65.9,9.6,0,No
2023-07-18,Tuesday,13:00-15:00,64,15.9,70.0,9.6,0,No
2023-07-18,Tuesday,15:00-17:00,87,17.6,63.2,9.6,0,No
2023-07-18,Tuesday,17:00-19:00,39,12.2,62.7,9.6,0,No
2023-07-19,Wednesday,07:00-09:00,56,14.4,70.6,25.3,0,No
2023-07-19,Wednesday,09:00-11:00,112,10.1,60.5,25.3,0,No
2023-07-19,Wednesday,11:00-13:00,117,15.0,60.1,25.3,0,No
2023-07-19,Wednesday,13:00-15:00,71,13.0,69.0,25.3,0,No
2023-07-19,Wednesday,15:00-17:00,98,10.8,59.0,25.3,0,No
2023-07-19,Wednesday,17:00-19:00,60,13.7,58.9,25.3,0,No
2023-07-20,Thursday,07:00-09:00,64,11.0,61.5,32.2,0,No
2023-07-20,Thursday,09:00-11:00,92,14.3,49.6,32.2,0,No
2023-07-20,Thursday,11:00-13:00,131,7.6,49.5,32.2,0,No
2023-07-20,Thursday,13:00-15:00,73,11.7,61.7,32.2,0,No
2023-07-20,Thursday,15:00-17:00,117,14.3,58.0,32.2,0,No
2023-07-20,Thursday,17:00-19:00,57,12.9,66.5,32.2,0,No
2023-07-21,Friday,07:00-09:00,47,11.1,59.5,13.9,0,No
2023-07-21,Friday,09:00-11:00,93,9.1,60.9,13.9,0,No
2023-07-21,Friday,11:00-13:00,68,13.5,60.3,13.9,0,No
2023-07-21,Friday,13:00-15:00,84,14.5,42.2,13.9,0,No
2023-07-21,Friday,15:00-17:00,116,16.5,71.6,13.9,0,No
2023-07-21,Friday,17:00-19:00,46,11.1,64.7,13.9,0,No
2023-07-22,Saturday,07:00-09:00,64,16.0,59.8,20.1,0,No
2023-07-22,Saturday,09:00-11:00,151,14.4,66.8,20.1,0,No
2023-07-22,Saturday,11:00-13:00,177,12.8,59.0,20.1,0,No
2023-07-22,Saturday,13:00-15:00,100,14.4,68.4,20.1,0,No
2023-07-22,Saturday,15:00-17:00,133,16.9,57.1,20.1,0,No
2023-07-22,Saturday,17:00-19:00,81,13.1,60.7,20.1,0,No
2023-07-23,Sunday,07:00-09:00,71,18.4,65.4,22.7,0,No
2023-07-23,Sunday,09:00-11:00,122,12.1,81.1,22.7,0,No
2023-07-23,Sunday,11:00-13:00,148,15.9,68.2,22.7,0,No
2023-07-23,Sunday,13:00-15:00,116,19.5,55.7,22.7,0,No
2023-07-23,Sunday,15:00-17:00,128,13.0,69.1,22.7,0,No
2023-07-23,Sunday,17:00-19:00,76,15.9,64.3,22.7,0,No
2023-07-24,Monday,07:00-09:00,46,12.6,61.8,12.9,7.9,No
2023-07-24,Monday,09:00-11:00,52,16.1,64.1,12.9,7.9,No
2023-07-24,Monday,11:00-13:00,67,17.8,60.9,12.9,7.9,No
2023-07-24,Monday,13:00-15:00,31,19.5,67.5,12.9,7.9,No
2023-07-24,Monday,15:00-17:00,60,13.3,72.1,12.9,7.9,No
2023-07-24,Monday,17:00-19:00,48,11.4,61.3,12.9,7.9,No
2023-07-25,Tuesday,07:00-09:00,26,7.0,57.8,0.8,0,No
2023-07-25,Tuesday,09:00-11:00,72,7.1,53.6,0.8,0,No
2023-07-25,Tuesday,11:00-13:00,102,16.6,53.0,0.8,0,No
2023-07-25,Tuesday,13:00-15:00,66,15.8,70.7,0.8,0,No
2023-07-25,Tuesday,15:00-17:00,86,18.2,70.2,0.8,0,No
2023-07-25,Tuesday,17:00-19:00,56,13.5,56.5,0.8,0,No
2023-07-26,Wednesday,07:00-09:00,26,10.0,73.8,6.5,3.9,No
2023-07-26,Wednesday,09:00-11:00,78,9.7,54.6,6.5,3.9,No
2023-07-26,Wednesday,11:00-13:00,90,17.7,42.5,6.5,3.9,No
2023-07-26,Wednesday,13:00-15:00,50,19.5,51.4,6.5,3.9,No
2023-07-26,Wednesday,15:00-17:00,79,9.8,50.7,6.5,3.9,No
2023-07-26,Wednesday,17:00-19:00,45,9.9,56.2,6.5,3.9,No
2023-07-27,Thursday,07:00-09:00,54,12.0,62.7,13.4,4.7,No
2023-07-27,Thursday,09:00-11:00,59,11.1,64.0,13.4,4.7,No
2023-07-27,Thursday,11:00-13:00,82,15.1,73.3,13.4,4.7,No
2023-07-27,Thursday,13:00-15:00,54,11.7,68.6,13.4,4.7,No
2023-07-27,Thursday,15:00-17:00,88,20.0,70.6,13.4,4.7,No
2023-07-27,Thursday,17:00-19:00,29,9.1,54.8,13.4,4.7,No
2023-07-28,Friday,07:00-09:00,48,21.6,53.4,21.2,2.6,No
2023-07-28,Friday,09:00-11:00,101,11.3,72.7,21.2,2.6,No
2023-07-28,Friday,11:00-13:00,80,17.9,56.5,21.2,2.6,No
2023-07-28,Friday,13:00-15:00,74,18.3,65.1,21.2,2.6,No
2023-07-28,Friday,15:00-17:00,84,19.6,70.4,21.2,2.6,No
2023-07-28,Friday,17:00-19:00,58,15.5,78.1,21.2,2.6,No
2023-07-29,Saturday,07:00-09:00,70,20.7,58.8,1.4,0.4,No
2023-07-29,Saturday,09:00-11:00,103,4.5,57.2,1.4,0.4,No
2023-07-29,Saturday,11:00-13:00,152,14.5,63.4,1.4,0.4,No
2023-07-29,Saturday,13:00-15:00,73,9.9,72.9,1.4,0.4,No
2023-07-29,Saturday,15:00-17:00,101,14.5,64.4,1.4,0.4,No
2023-07-29,Saturday,17:00-19:00,78,21.6,60.6,1.4,0.4,No
2023-07-30,Sunday,07:00-09:00,42,16.3,56.2,4.9,5.9,No
2023-07-30,Sunday,09:00-11:00,98,11.1,60.0,4.9,5.9,No
2023-07-30,Sunday,11:00-13:00,144,14.7,62.3,4.9,5.9,No
2023-07-30,Sunday,13:00-15:00,51,6.9,61.9,4.9,5.9,No
2023-07-30,Sunday,15:00-17:00,88,14.9,73.2,4.9,5.9,No
2023-07-30,Sunday,17:00-19:00,55,13.6,60.1,4.9,5.9,No
2023-07-31,Monday,07:00-09:00,41,16.8,68.8,15.0,0,No
2023-07-31,Monday,09:00-11:00,64,15.0,59.6,15.0,0,No
2023-07-31,Monday,11:00-13:00,84,13.8,61.8,15.0,0,No
2023-07-31,Monday,13:00-15:00,70,13.8,52.0,15.0,0,No
2023-07-31,Monday,15:00-17:00,89,13.1,55.2,15.0,0,No
2023-07-31,Monday,17:00-19:00,52,17.9,48.2,15.0,0,No
2023-08-01,Tuesday,07:00-09:00,47,10.6,58.5,16.8,0,No
2023-08-01,Tuesday,09:00-11:00,98,19.1,60.0,16.8,0,No
2023-08-01,Tuesday,11:00-13:00,102,17.0,63.4,16.8,0,No
2023-08-01,Tuesday,13:00-15:00,87,13.4,68.4,16.8,0,No
2023-08-01,Tuesday,15:00-17:00,80,9.5,43.3,16.8,0,No
2023-08-01,Tuesday,17:00-19:00,79,12.6,42.5,16.8,0,No
2023-08-02,Wednesday,07:00-09:00,37,15.6,75.6,16.0,0,No
2023-08-02,Wednesday,09:00-11:00,99,9.7,65.0,16.0,0,No
2023-08-02,Wednesday,11:00-13:00,129,16.2,69.0,16.0,0,No
2023-08-02,Wednesday,13:00-15:00,88,18.4,67.1,16.0,0,No
2023-08-02,Wednesday,15:00-17:00,93,23.2,59.2,16.0,0,No
2023-08-02,Wednesday,17:00-19:00,56,7.7,70.7,16.0,0,No
2023-08-03,Thursday,07:00-09:00,39,12.6,53.8,-0.1,0.9,No
2023-08-03,Thursday,09:00-11:00,78,13.5,46.9,-0.1,0.9,No
2023-08-03,Thursday,11:00-13:00,124,15.4,48.8,-0.1,0.9,No
2023-08-03,Thursday,13:00-15:00,45,13.7,67.4,-0.1,0.9,No
2023-08-03,Thursday,15:00-17:00,53,12.2,41.7,-0.1,0.9,No
2023-08-03,Thursday,17:00-19:00,47,14.4,70.9,-0.1,0.9,No
2023-08-04,Friday,07:00-09:00,37,7.5,69.4,4.9,2.5,No
2023-08-04,Friday,09:00-11:00,68,15.8,64.0,4.9,2.5,No
2023-08-04,Friday,11:00-13:00,117,14.4,65.8,4.9,2.5,No
2023-08-04,Friday,13:00-15:00,65,15.3,59.1,4.9,2.5,No
2023-08-04,Friday,15:00-17:00,80,10.9,55.2,4.9,2.5,No
2023-08-04,Friday,17:00-19:00,38,19.2,74.5,4.9,2.5,No
2023-08-05,Saturday,07:00-09:00,77,22.9,58.9,14.1,2.3,No
2023-08-05,Saturday,09:00-11:00,82,13.5,69.0,14.1,2.3,No
2023-08-05,Saturday,11:00-13:00,160,10.7,65.3,14.1,2.3,No
2023-08-05,Saturday,13:00-15:00,98,11.1,48.8,14.1,2.3,No
2023-08-05,Saturday,15:00-17:00,115,12.9,54.8,14.1,2.3,No
2023-08-05,Saturday,17:00-19:00,63,14.9,68.9,14.1,2.3,No
2023-08-06,Sunday,07:00-09:00,67,13.0,60.0,14.5,0,No
2023-08-06,Sunday,09:00-11:00,109,13.0,66.6,14.5,0,No
2023-08-06,Sunday,11:00-13:00,93,16.3,74.4,14.5,0,No
2023-08-06,Sunday,13:00-15:00,99,14.6,65.4,14.5,0,No
2023-08-06,Sunday,15:00-17:00,106,14.5,54.4,14.5,0,No
2023-08-06,Sunday,17:00-19:00,68,19.2,66.6,14.5,0,No
2023-08-07,Monday,07:00-09:00,55,14.2,58.2,20.5,0,No
2023-08-07,Monday,09:00-11:00,134,8.2,67.8,20.5,0,No
2023-08-07,Monday,11:00-13:00,98,19.1,71.4,20.5,0,No
2023-08-07,Monday,13:00-15:00,70,12.3,57.8,20.5,0,No
2023-08-07,Monday,15:00-17:00,82,13.0,63.0,20.5,0,No
2023-08-07,Monday,17:00-19:00,66,12.1,60.4,20.5,0,No
2023-08-08,Tuesday,07:00-09:00,32,17.5,68.6,3.6,1.2,No
2023-08-08,Tuesday,09:00-11:00,62,20.4,59.3,3.6,1.2,No
2023-08-08,Tuesday,11:00-13:00,65,8.2,62.1,3.6,1.2,No
2023-08-08,Tuesday,13:00-15:00,63,14.3,67.6,3.6,1.2,No
2023-08-08,Tuesday,15:00-17:00,89,11.6,67.6,3.6,1.2,No
2023-08-08,Tuesday,17:00-19:00,57,15.6,62.0,3.6,1.2,No
2023-08-09,Wednesday,07:00-09:00,49,10.1,55.3,19.3,1.6,No
2023-08-09,Wednesday,09:00-11:00,95,14.2,56.1,19.3,1.6,No
2023-08-09,Wednesday,11:00-13:00,86,18.3,60.0,19.3,1.6,No
2023-08-09,Wednesday,13:00-15:00,60,15.8,56.1,19.3,1.6,No
2023-08-09,Wednesday,15:00-17:00,99,16.6,63.1,19.3,1.6,No
2023-08-09,Wednesday,17:00-19:00,62,11.8,57.2,19.3,1.6,No
2023-08-10,Thursday,07:00-09:00,28,16.2,62.0,20.3,5.4,No
2023-08-10,Thursday,09:00-11:00,88,18.7,55.2,20.3,5.4,No
2023-08-10,Thursday,11:00-13:00,114,21.2,70.4,20.3,5.4,No
2023-08-10,Thursday,13:00-15:00,45,11.6,68.9,20.3,5.4,No
2023-08-10,Thursday,15:00-17:00,49,8.5,66.6,20.3,5.4,No
2023-08-10,Thursday,17:00-19:00,45,7.5,75.2,20.3,5.4,No
2023-08-11,Friday,07:00-09:00,42,16.0,55.9,20.3,1.9,No
2023-08-11,Friday,09:00-11:00,84,21.5,52.6,20.3,1.9,No
2023-08-11,Friday,11:00-13:00,109,14.0,60.3,20.3,1.9,No
2023-08-11,Friday,13:00-15:00,89,11.5,55.7,20.3,1.9,No
2023-08-11,Friday,15:00-17:00,104,13.8,61.6,20.3,1.9,No
2023-08-11,Friday,17:00-19:00,59,13.1,61.1,20.3,1.9,No
2023-08-12,Saturday,07:00-09:00,55,11.2,68.1,13.2,0,No
2023-08-12,Saturday,09:00-11:00,149,11.0,54.0,13.2,0,No
2023-08-12,Saturday,11:00-13:00,168,16.3,52.4,13.2,0,No
2023-08-12,Saturday,13:00-15:00,84,13.3,57.2,13.2,0,No
2023-08-12,Saturday,15:00-17:00,115,12.7,64.0,13.2,0,No
2023-08-12,Saturday,17:00-19:00,72,8.1,66.4,13.2,0,No
2023-08-13,Sunday,07:00-09:00,39,21.7,54.7,8.8,9.3,No
2023-08-13,Sunday,09:00-11:00,63,11.0,72.4,8.8,9.3,No
2023-08-13,Sunday,11:00-13:00,138,9.0,73.4,8.8,9.3,No
2023-08-13,Sunday,13:00-15:00,98,13.3,54.5,8.8,9.3,No
2023-08-13,Sunday,15:00-17:00,96,14.5,51.7,8.8,9.3,No
2023-08-13,Sunday,17:00-19:00,59,16.4,64.0,8.8,9.3,No
2023-08-14,Monday,07:00-09:00,46,16.4,72.5,15.3,0,No
2023-08-14,Monday,09:00-11:00,100,12.5,54.4,15.3,0,No
2023-08-14,Monday,11:00-13:00,90,8.2,68.4,15.3,0,No
2023-08-14,Monday,13:00-15:00,69,12.1,60.5,15.3,0,No
2023-08-14,Monday,15:00-17:00,57,15.6,77.8,15.3,0,No
2023-08-14,Monday,17:00-19:00,69,21.6,71.4,15.3,0,No
2023-08-15,Tuesday,07:00-09:00,36,19.1,66.8,16.4,3.5,No
2023-08-15,Tuesday,09:00-11:00,84,19.7,62.7,16.4,3.5,No
2023-08-15,Tuesday,11:00-13:00,62,16.0,68.4,16.4,3.5,No
2023-08-15,Tuesday,13:00-15:00,60,10.0,44.6,16.4,3.5,No
2023-08-15,Tuesday,15:00-17:00,89,9.0,61.5,16.4,3.5,No
2023-08-15,Tuesday,17:00-19:00,42,11.6,66.5,16.4,3.5,No
2023-08-16,Wednesday,07:00-09:00,20,17.9,61.2,13.1,7.1,No
2023-08-16,Wednesday,09:00-11:00,77,17.1,61.2,13.1,7.1,No
2023-08-16,Wednesday,11:00-13:00,74,14.7,57.3,13.1,7.1,No
2023-08-16,Wednesday,13:00-15:00,61,14.7,52.4,13.1,7.1,No
2023-08-16,Wednesday,15:00-17:00,70,8.6,71.4,13.1,7.1,No
2023-08-16,Wednesday,17:00-19:00,62,12.0,59.6,13.1,7.1,No
2023-08-17,Thursday,07:00-09:00,26,16.3,59.3,-8.2,0,No
2023-08-17,Thursday,09:00-11:00,61,8.2,79.6,-8.2,0,No
2023-08-17,Thursday,11:00-13:00,59,11.9,60.9,-8.2,0,No
2023-08-17,Thursday,13:00-15:00,72,14.7,67.4,-8.2,0,No
2023-08-17,Thursday,15:00-17:00,63,23.0,50.8,-8.2,0,No
2023-08-17,Thursday,17:00-19:00,43,9.6,63.4,-8.2,0,No
2023-08-18,Friday,07:00-09:00,23,6.8,60.3,10.4,6.6,No
2023-08-18,Friday,09:00-11:00,73,8.6,75.3,10.4,6.6,No
2023-08-18,Friday,11:00-13:00,93,17.8,53.0,10.4,6.6,No
2023-08-18,Friday,13:00-15:00,75,15.4,69.0,10.4,6.6,No
2023-08-18,Friday,15:00-17:00,68,18.3,62.1,10.4,6.6,No
2023-08-18,Friday,17:00-19:00,30,10.0,54.8,10.4,6.6,No
2023-08-19,Saturday,07:00-09:00,55,14.5,60.2,10.6,0,No
2023-08-19,Saturday,09:00-11:00,100,10.0,62.9,10.6,0,No
2023-08-19,Saturday,11:00-13:00,193,16.3,63.8,10.6,0,No
2023-08-19,Saturday,13:00-15:00,124,15.7,60.3,10.6,0,No
2023-08-19,Saturday,15:00-17:00,98,15.4,52.5,10.6,0,No
2023-08-19,Saturday,17:00-19:00,68,15.2,66.1,10.6,0,No
2023-08-20,Sunday,07:00-09:00,41,9.4,71.9,11.6,7.1,No
2023-08-20,Sunday,09:00-11:00,82,17.8,71.1,11.6,7.1,No
2023-08-20,Sunday,11:00-13:00,110,12.7,74.0,11.6,7.1,No
2023-08-20,Sunday,13:00-15:00,81,16.3,67.7,11.6,7.1,No
2023-08-20,Sunday,15:00-17:00,66,16.7,59.1,11.6,7.1,No
2023-08-20,Sunday,17:00-19:00,48,15.6,68.1,11.6,7.1,No
2023-08-21,Monday,07:00-09:00,21,16.5,67.8,21.3,9.2,No
2023-08-21,Monday,09:00-11:00,84,14.1,61.2,21.3,9.2,No
2023-08-21,Monday,11:00-13:00,86,15.5,54.4,21.3,9.2,No
2023-08-21,Monday,13:00-15:00,48,15.1,70.8,21.3,9.2,No
2023-08-21,Monday,15:00-17:00,48,17.1,62.8,21.3,9.2,No
2023-08-21,Monday,17:00-19:00,63,11.3,66.5,21.3,9.2,No
2023-08-22,Tuesday,07:00-09:00,46,16.9,54.6,22.4,0.4,No
2023-08-22,Tuesday,09:00-11:00,70,9.9,56.3,22.4,0.4,No
2023-08-22,Tuesday,11:00-13:00,105,18.9,63.8,22.4,0.4,No
2023-08-22,Tuesday,13:00-15:00,77,15.9,58.7,22.4,0.4,No
2023-08-22,Tuesday,15:00-17:00,89,17.8,61.5,22.4,0.4,No
2023-08-22,Tuesday,17:00-19:00,60,10.7,57.3,22.4,0.4,No
2023-08-23,Wednesday,07:00-09:00,41,14.0,60.9,20.1,3.3,No
2023-08-23,Wednesday,09:00-11:00,93,12.1,65.4,20.1,3.3,No
2023-08-23,Wednesday,11:00-13:00,116,16.8,57.9,20.1,3.3,No
2023-08-23,Wednesday,13:00-15:00,54,13.3,81.9,20.1,3.3,No
2023-08-23,Wednesday,15:00-17:00,83,17.6,58.2,20.1,3.3,No
2023-08-23,Wednesday,17:00-19:00,52,15.3,55.1,20.1,3.3,No
2023-08-24,Thursday,07:00-09:00,34,18.1,64.2,13.7,0,No
2023-08-24,Thursday,09:00-11:00,100,7.9,61.5,13.7,0,No
2023-08-24,Thursday,11:00-13:00,142,14.4,58.0,13.7,0,No
2023-08-24,Thursday,13:00-15:00,61,18.0,64.8,13.7,0,No
2023-08-24,Thursday,15:00-17:00,82,12.0,68.1,13.7,0,No
2023-08-24,Thursday,17:00-19:00,36,7.0,61.8,13.7,0,No
2023-08-25,Friday,07:00-09:00,49,13.7,65.6,11.4,0,No
2023-08-25,Friday,09:00-11:00,106,14.5,45.9,11.4,0,No
2023-08-25,Friday,11:00-13:00,113,14.2,73.9,11.4,0,No
